TransactionID,Date,CustomerID,CustomerName,Branch,ProductCategory,ProductName,Quantity,UnitPrice,TotalAmount,PaymentMethod,CustomerNameWasMissing,ProductCategoryWasMissing,UnitPriceWasMissing,PaymentMethodWasMissing,Year,Month,MonthName,YearMonth,DayOfWeek,DayNumber,IsWeekend,City,CalculatedTotal,TotalDifference
TXN104875,2025-09-28,CUST1010,Anita Karki,Chitwan - Bharatpur,Apparel,Formal Shirt,4,2194.16,8776.64,eSewa,False,False,False,False,2025,9,September,2025-09,Sunday,6,True,Chitwan,8776.64,0.0
TXN101856,2025-12-14,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Electronics,Wall Clock,4,1797.11,7188.44,Debit/Credit Card,False,False,False,False,2025,12,December,2025-12,Sunday,6,True,Kathmandu,7188.44,0.0
TXN101839,2025-04-19,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Electronics,Bluetooth Earphones,4,1487.64,5950.56,eSewa,False,False,False,False,2025,4,April,2025-04,Saturday,5,True,Bhaktapur,5950.56,0.0
TXN105764,2025-09-01,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Apparel,Cotton T-Shirt,2,2391.41,4782.82,Debit/Credit Card,False,False,False,False,2025,9,September,2025-09,Monday,0,False,Kathmandu,4782.82,0.0
TXN104878,2025-02-25,CUST1056,Alina Shrestha,Kathmandu - New Road,Electronics,Wall Clock,4,3280.95,13123.8,Debit/Credit Card,False,False,False,False,2025,2,February,2025-02,Tuesday,1,False,Kathmandu,13123.8,0.0
TXN103181,2025-09-11,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Electronics,Extension Board,4,2367.53,9470.12,Debit/Credit Card,False,False,False,False,2025,9,September,2025-09,Thursday,3,False,Butwal,9470.12,0.0
TXN102629,2025-06-19,CUST1060,Kritika Tamang,Pokhara - Lakeside,Electronics,Wall Clock,4,2227.79,8911.16,Khalti,False,False,False,False,2025,6,June,2025-06,Thursday,3,False,Pokhara,8911.16,0.0
TXN103021,2025-05-28,CUST1138,Bikash Tamang,Bhaktapur - Suryabinayak,Apparel,Kids Frock,4,2380.52,9522.08,Cash,False,False,False,False,2025,5,May,2025-05,Wednesday,2,False,Bhaktapur,9522.08,0.0
TXN105669,2025-01-09,CUST1009,Sushma Rai,Butwal - Traffic Chowk,Apparel,Winter Jacket,4,2864.77,11459.08,eSewa,False,False,False,False,2025,1,January,2025-01,Thursday,3,False,Butwal,11459.08,0.0
TXN104485,2025-06-02,CUST1138,Bikash Tamang,Bhaktapur - Suryabinayak,Apparel,Formal Shirt,4,2904.62,11618.48,Khalti,False,False,False,False,2025,6,June,2025-06,Monday,0,False,Bhaktapur,11618.48,0.0
TXN105488,2025-02-17,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Apparel,Kids Frock,2,2678.19,5356.38,Cash,True,False,False,False,2025,2,February,2025-02,Monday,0,False,Pokhara,5356.38,0.0
TXN100742,2025-09-07,CUST1063,Rohit Basnet,Biratnagar - Main Road,Apparel,Kids Frock,3,1980.88,5942.64,Unknown,False,False,False,True,2025,9,September,2025-09,Sunday,6,True,Biratnagar,5942.64,0.0
TXN101214,2025-08-15,CUST1037,Kritika Gurung,Kathmandu - New Road,Electronics,USB Cable Type-C,3,2172.18,6516.54,Cash,False,False,False,False,2025,8,August,2025-08,Friday,4,False,Kathmandu,6516.54,0.0
TXN100562,2025-04-12,CUST1099,Rohit Magar,Kathmandu - Kupondole,Electronics,Bluetooth Earphones,4,1549.0,6196.0,Khalti,False,False,False,False,2025,4,April,2025-04,Saturday,5,True,Kathmandu,6196.0,0.0
TXN103334,2025-01-09,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Apparel,Kids Frock,4,1278.24,5112.96,eSewa,False,False,False,False,2025,1,January,2025-01,Thursday,3,False,Bhaktapur,5112.96,0.0
TXN103864,2025-05-10,CUST1002,Kritika Bhattarai,Bhaktapur - Suryabinayak,Electronics,Extension Board,4,1634.58,6538.32,Cash,False,False,False,False,2025,5,May,2025-05,Saturday,5,True,Bhaktapur,6538.32,0.0
TXN101621,2025-10-23,CUST1068,Sarita Adhikari,Pokhara - Lakeside,Apparel,Cotton T-Shirt,3,2729.91,8189.73,Khalti,False,False,False,False,2025,10,October,2025-10,Thursday,3,False,Pokhara,8189.73,0.0
TXN105097,2025-10-07,CUST1137,Sunita Tamang,Kathmandu - New Road,Electronics,Power Bank 10000mAh,3,2105.62,6316.86,Khalti,False,False,False,False,2025,10,October,2025-10,Tuesday,1,False,Kathmandu,6316.86,0.0
TXN103033,2025-08-23,CUST1122,Prakash Shrestha,Biratnagar - Main Road,Household,Harpic Toilet Cleaner,4,1164.23,4656.92,Cash,False,True,False,False,2025,8,August,2025-08,Saturday,5,True,Biratnagar,4656.92,0.0
TXN101517,2025-08-25,CUST1118,Alina Shrestha,Biratnagar - Main Road,Apparel,Formal Shirt,4,1545.45,6181.8,Cash,False,False,False,False,2025,8,August,2025-08,Monday,0,False,Biratnagar,6181.8,0.0
TXN104979,2025-04-10,CUST1056,Alina Shrestha,Kathmandu - New Road,Apparel,Formal Shirt,4,2176.15,8704.6,Khalti,False,False,False,False,2025,4,April,2025-04,Thursday,3,False,Kathmandu,8704.6,0.0
TXN103501,2025-04-16,CUST1081,Puja Khadka,Kathmandu - Kupondole,Apparel,Cotton T-Shirt,4,2234.59,8938.36,eSewa,False,False,False,False,2025,4,April,2025-04,Wednesday,2,False,Kathmandu,8938.36,0.0
TXN103138,2025-06-24,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Electronics,Bluetooth Earphones,3,1721.36,5164.08,Bank Transfer,False,False,False,False,2025,6,June,2025-06,Tuesday,1,False,Lalitpur,5164.08,0.0
TXN104307,2025-04-19,CUST1066,Kritika Khadka,Kathmandu - Kupondole,Electronics,USB Cable Type-C,3,2264.05,6792.15,Khalti,False,False,False,False,2025,4,April,2025-04,Saturday,5,True,Kathmandu,6792.15,0.0
TXN101904,2025-04-06,CUST1019,Sarita Magar,Bhaktapur - Suryabinayak,Apparel,Socks (3-pair pack),2,2590.27,5180.54,Khalti,False,False,False,False,2025,4,April,2025-04,Sunday,6,True,Bhaktapur,5180.54,0.0
TXN105405,2025-11-30,CUST1059,Rajesh Shrestha,Kathmandu - Kupondole,Electronics,Power Bank 10000mAh,4,3012.55,12050.2,eSewa,False,False,False,False,2025,11,November,2025-11,Sunday,6,True,Kathmandu,12050.2,0.0
TXN105832,2025-02-12,CUST1069,Bijay Magar,Biratnagar - Main Road,Apparel,Socks (3-pair pack),3,2067.0,6201.0,Cash,False,False,False,False,2025,2,February,2025-02,Wednesday,2,False,Biratnagar,6201.0,0.0
TXN102703,2025-08-22,CUST1101,Sabnam Bhattarai,Kathmandu - New Road,Electronics,USB Cable Type-C,2,3153.97,6307.94,Cash,False,False,False,False,2025,8,August,2025-08,Friday,4,False,Kathmandu,6307.94,0.0
TXN105211,2025-06-01,CUST1014,Neha Basnet,Kathmandu - Kupondole,Apparel,Formal Shirt,3,2952.52,8857.56,Khalti,False,False,False,False,2025,6,June,2025-06,Sunday,6,True,Kathmandu,8857.56,0.0
TXN102319,2025-11-01,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Apparel,Kids Frock,3,1928.77,5786.31,Cash,False,False,False,False,2025,11,November,2025-11,Saturday,5,True,Butwal,5786.31,0.0
TXN101041,2025-08-18,CUST1010,Anita Karki,Chitwan - Bharatpur,Electronics,Bluetooth Earphones,4,1979.37,7917.48,Cash,False,False,False,False,2025,8,August,2025-08,Monday,0,False,Chitwan,7917.48,0.0
TXN101271,2025-03-30,CUST1043,Neha Maharjan,Butwal - Traffic Chowk,Electronics,Power Bank 10000mAh,3,2632.31,7896.93,eSewa,False,False,False,False,2025,3,March,2025-03,Sunday,6,True,Butwal,7896.93,0.0
TXN105333,2025-07-11,CUST1005,Milan Lama,Butwal - Traffic Chowk,Electronics,Wall Clock,3,2323.53,6970.59,eSewa,False,False,False,False,2025,7,July,2025-07,Friday,4,False,Butwal,6970.59,0.0
TXN100275,2025-06-21,CUST1140,Sabnam Poudel,Bhaktapur - Suryabinayak,Electronics,USB Cable Type-C,3,2488.43,7465.29,Cash,False,False,False,False,2025,6,June,2025-06,Saturday,5,True,Bhaktapur,7465.29,0.0
TXN101500,2025-06-09,CUST1128,Milan Karki,Kathmandu - New Road,Apparel,Winter Jacket,3,1923.15,5769.45,Khalti,False,False,False,False,2025,6,June,2025-06,Monday,0,False,Kathmandu,5769.45,0.0
TXN105378,2025-01-01,CUST1031,Sabnam Khadka,Bhaktapur - Suryabinayak,Apparel,Winter Jacket,4,2858.4,11433.6,Cash,False,False,False,False,2025,1,January,2025-01,Wednesday,2,False,Bhaktapur,11433.6,0.0
TXN104667,2025-04-17,CUST1140,Sabnam Poudel,Pokhara - Lakeside,Electronics,Power Bank 10000mAh,3,1987.51,5962.53,Cash,False,False,False,False,2025,4,April,2025-04,Thursday,3,False,Pokhara,5962.53,0.0
TXN101524,2025-11-07,CUST1081,Puja Khadka,Kathmandu - Kupondole,Electronics,USB Cable Type-C,4,2093.93,8375.72,Khalti,False,False,False,False,2025,11,November,2025-11,Friday,4,False,Kathmandu,8375.72,0.0
TXN103251,2025-04-25,CUST1088,Deepak Lama,Kathmandu - Kupondole,Electronics,Power Bank 10000mAh,3,2162.74,6488.22,Cash,False,False,False,False,2025,4,April,2025-04,Friday,4,False,Kathmandu,6488.22,0.0
TXN101901,2025-10-12,CUST1019,Sarita Magar,Kathmandu - Kupondole,Apparel,Cotton T-Shirt,2,2922.01,5844.02,Khalti,False,True,False,False,2025,10,October,2025-10,Sunday,6,True,Kathmandu,5844.02,0.0
TXN102723,2025-06-25,CUST1045,Sunita Magar,Kathmandu - Kupondole,Electronics,Bluetooth Earphones,3,3387.39,10162.17,Cash,False,False,False,False,2025,6,June,2025-06,Wednesday,2,False,Kathmandu,10162.17,0.0
TXN103034,2025-07-03,CUST1123,Sujan Tamang,Kathmandu - New Road,Electronics,Bluetooth Earphones,4,2485.88,9943.52,Khalti,False,False,False,False,2025,7,July,2025-07,Thursday,3,False,Kathmandu,9943.52,0.0
TXN104340,2025-11-25,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Apparel,Winter Jacket,3,1824.75,5474.25,eSewa,False,True,False,False,2025,11,November,2025-11,Tuesday,1,False,Bhaktapur,5474.25,0.0
TXN104877,2025-01-27,CUST1014,Neha Basnet,Kathmandu - Kupondole,Electronics,USB Cable Type-C,4,2822.93,11291.72,Cash,False,False,False,False,2025,1,January,2025-01,Monday,0,False,Kathmandu,11291.72,0.0
TXN101709,2025-10-20,CUST1069,Bijay Magar,Kathmandu - New Road,Apparel,Winter Jacket,4,1565.43,6261.72,Khalti,False,False,False,False,2025,10,October,2025-10,Monday,0,False,Kathmandu,6261.72,0.0
TXN103434,2025-08-28,CUST1127,Sunita Adhikari,Kathmandu - New Road,Apparel,Kids Frock,3,1608.03,4824.09,Bank Transfer,False,False,False,False,2025,8,August,2025-08,Thursday,3,False,Kathmandu,4824.09,0.0
TXN102441,2025-11-01,CUST1101,Sabnam Bhattarai,Kathmandu - New Road,Apparel,Formal Shirt,4,2704.69,10818.76,Cash,False,False,False,False,2025,11,November,2025-11,Saturday,5,True,Kathmandu,10818.76,0.0
TXN101173,2025-10-01,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Apparel,Kids Frock,4,1269.0,5076.0,Khalti,False,False,False,False,2025,10,October,2025-10,Wednesday,2,False,Bhaktapur,5076.0,0.0
TXN103640,2025-06-27,CUST1008,Alina Tamang,Bhaktapur - Suryabinayak,Apparel,Socks (3-pair pack),4,2190.66,8762.64,Bank Transfer,False,False,False,False,2025,6,June,2025-06,Friday,4,False,Bhaktapur,8762.64,0.0
TXN100348,2025-04-30,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Electronics,USB Cable Type-C,3,2040.47,6121.41,Debit/Credit Card,False,False,False,False,2025,4,April,2025-04,Wednesday,2,False,Butwal,6121.41,0.0
TXN102301,2025-12-30,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Apparel,Socks (3-pair pack),3,1879.72,5639.16,Khalti,False,False,False,False,2025,12,December,2025-12,Tuesday,1,False,Bhaktapur,5639.16,0.0
TXN100243,2025-08-15,CUST1137,Sunita Tamang,Kathmandu - New Road,Apparel,Cotton T-Shirt,3,2408.44,7225.32,eSewa,False,False,True,False,2025,8,August,2025-08,Friday,4,False,Kathmandu,7225.32,0.0
TXN102212,2025-04-08,CUST1023,Bikash Rai,Kathmandu - Kupondole,Apparel,Winter Jacket,4,1816.45,7265.8,Cash,False,False,False,False,2025,4,April,2025-04,Tuesday,1,False,Kathmandu,7265.8,0.0
TXN100446,2025-01-17,CUST1063,Rohit Basnet,Pokhara - Lakeside,Apparel,Formal Shirt,4,1613.96,6455.84,eSewa,False,False,False,False,2025,1,January,2025-01,Friday,4,False,Pokhara,6455.84,0.0
TXN105478,2025-11-30,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Electronics,USB Cable Type-C,3,3249.85,9749.55,Cash,False,True,False,False,2025,11,November,2025-11,Sunday,6,True,Lalitpur,9749.55,0.0
TXN104461,2025-01-10,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Electronics,Bluetooth Earphones,2,3043.66,6087.32,Khalti,False,False,False,False,2025,1,January,2025-01,Friday,4,False,Lalitpur,6087.32,0.0
TXN103702,2025-07-08,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Electronics,Power Bank 10000mAh,4,3035.39,12141.56,Cash,False,False,False,False,2025,7,July,2025-07,Tuesday,1,False,Butwal,12141.56,0.0
TXN101196,2025-04-28,CUST1149,Sarita Poudel,Kathmandu - Kupondole,Apparel,Winter Jacket,3,2234.85,6704.55,Cash,False,False,False,False,2025,4,April,2025-04,Monday,0,False,Kathmandu,6704.55,0.0
TXN103222,2025-01-06,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Apparel,Socks (3-pair pack),3,2645.45,7936.35,Khalti,False,False,False,False,2025,1,January,2025-01,Monday,0,False,Bhaktapur,7936.35,0.0
TXN101043,2025-11-18,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Electronics,Extension Board,3,2061.11,6183.33,Khalti,False,False,False,False,2025,11,November,2025-11,Tuesday,1,False,Kathmandu,6183.33,0.0
TXN101245,2025-11-08,CUST1073,Bikash Shrestha,Kathmandu - New Road,Electronics,USB Cable Type-C,4,2595.5,10382.0,Khalti,True,False,False,False,2025,11,November,2025-11,Saturday,5,True,Kathmandu,10382.0,0.0
TXN102048,2025-11-13,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Apparel,Socks (3-pair pack),4,2259.17,9036.68,Debit/Credit Card,False,False,False,False,2025,11,November,2025-11,Thursday,3,False,Bhaktapur,9036.68,0.0
TXN102224,2025-10-08,CUST1056,Alina Shrestha,Kathmandu - New Road,Apparel,Socks (3-pair pack),4,2526.39,10105.56,Cash,False,False,False,False,2025,10,October,2025-10,Wednesday,2,False,Kathmandu,10105.56,0.0
TXN101161,2025-04-29,CUST1080,Sandip Basnet,Chitwan - Bharatpur,Apparel,Formal Shirt,4,2125.14,8500.56,eSewa,False,False,False,False,2025,4,April,2025-04,Tuesday,1,False,Chitwan,8500.56,0.0
TXN101266,2025-11-06,CUST1014,Neha Basnet,Kathmandu - Kupondole,Electronics,USB Cable Type-C,3,1587.35,4762.05,Khalti,False,False,False,False,2025,11,November,2025-11,Thursday,3,False,Kathmandu,4762.05,0.0
TXN105999,2025-09-08,CUST1016,Neha Poudel,Chitwan - Bharatpur,Apparel,Kids Frock,4,1553.74,6214.96,Bank Transfer,True,False,False,False,2025,9,September,2025-09,Monday,0,False,Chitwan,6214.96,0.0
TXN103543,2025-02-06,CUST1035,Rita Shrestha,Biratnagar - Main Road,Electronics,Wall Clock,3,2023.07,6069.21,eSewa,False,False,False,False,2025,2,February,2025-02,Thursday,3,False,Biratnagar,6069.21,0.0
TXN100013,2025-06-17,CUST1080,Sandip Basnet,Chitwan - Bharatpur,Electronics,Extension Board,3,1885.57,5656.71,eSewa,False,False,False,False,2025,6,June,2025-06,Tuesday,1,False,Chitwan,5656.71,0.0
TXN100483,2025-10-02,CUST1028,Rita Maharjan,Butwal - Traffic Chowk,Electronics,USB Cable Type-C,4,2504.78,10019.12,eSewa,False,False,True,False,2025,10,October,2025-10,Thursday,3,False,Butwal,10019.12,0.0
TXN103968,2025-12-30,CUST1123,Sujan Tamang,Kathmandu - New Road,Apparel,Winter Jacket,3,2973.64,8920.92,Cash,False,False,False,False,2025,12,December,2025-12,Tuesday,1,False,Kathmandu,8920.92,0.0
TXN104441,2025-11-12,CUST1059,Rajesh Shrestha,Kathmandu - Kupondole,Apparel,Cotton T-Shirt,2,2953.27,5906.54,Cash,False,False,False,False,2025,11,November,2025-11,Wednesday,2,False,Kathmandu,5906.54,0.0
TXN105300,2025-10-10,CUST1057,Neha Karki,Kathmandu - New Road,Electronics,Extension Board,4,1463.69,5854.76,eSewa,False,False,False,False,2025,10,October,2025-10,Friday,4,False,Kathmandu,5854.76,0.0
TXN100686,2025-06-23,CUST1115,Rohit Maharjan,Chitwan - Bharatpur,Electronics,Extension Board,3,3073.19,9219.57,Khalti,False,False,False,False,2025,6,June,2025-06,Monday,0,False,Chitwan,9219.57,0.0
TXN103985,2025-09-14,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Electronics,Wall Clock,4,2104.31,8417.24,eSewa,False,False,False,False,2025,9,September,2025-09,Sunday,6,True,Bhaktapur,8417.24,0.0
TXN100806,2025-10-05,CUST1031,Sabnam Khadka,Bhaktapur - Suryabinayak,Apparel,Socks (3-pair pack),3,2272.81,6818.43,Cash,False,False,False,False,2025,10,October,2025-10,Sunday,6,True,Bhaktapur,6818.43,0.0
TXN103397,2025-12-29,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Electronics,Bluetooth Earphones,3,3016.24,9048.72,Khalti,False,False,False,False,2025,12,December,2025-12,Monday,0,False,Butwal,9048.72,0.0
TXN102814,2025-09-23,CUST1110,Sushma Karki,Kathmandu - New Road,Electronics,Wall Clock,4,2965.33,11861.32,Cash,False,False,False,False,2025,9,September,2025-09,Tuesday,1,False,Kathmandu,11861.32,0.0
TXN105190,2025-05-30,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Electronics,Bluetooth Earphones,4,2743.7,10974.8,eSewa,False,False,False,False,2025,5,May,2025-05,Friday,4,False,Bhaktapur,10974.8,0.0
TXN100143,2025-06-04,CUST1052,Aashish Poudel,Kathmandu - New Road,Electronics,Wall Clock,4,1877.27,7509.08,Khalti,False,False,False,False,2025,6,June,2025-06,Wednesday,2,False,Kathmandu,7509.08,0.0
TXN102238,2025-12-18,CUST1066,Kritika Khadka,Chitwan - Bharatpur,Apparel,Formal Shirt,4,2309.45,9237.8,Cash,False,False,False,False,2025,12,December,2025-12,Thursday,3,False,Chitwan,9237.8,0.0
TXN100319,2025-09-26,CUST1009,Sushma Rai,Kathmandu - New Road,Electronics,Power Bank 10000mAh,2,3485.66,6971.32,Cash,False,False,False,False,2025,9,September,2025-09,Friday,4,False,Kathmandu,6971.32,0.0
TXN100751,2025-08-07,CUST1012,Sabina Maharjan,Pokhara - Lakeside,Apparel,Kids Frock,4,2921.47,11685.88,Khalti,False,False,False,False,2025,8,August,2025-08,Thursday,3,False,Pokhara,11685.88,0.0
TXN100506,2025-09-10,CUST1110,Sushma Karki,Kathmandu - New Road,Apparel,Winter Jacket,3,2281.22,6843.66,Cash,False,False,False,False,2025,9,September,2025-09,Wednesday,2,False,Kathmandu,6843.66,0.0
TXN100123,2025-04-09,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Electronics,USB Cable Type-C,2,2446.45,4892.9,eSewa,False,False,False,False,2025,4,April,2025-04,Wednesday,2,False,Kathmandu,4892.9,0.0
TXN100737,2025-09-22,CUST1029,Sandip Basnet,Pokhara - Lakeside,Apparel,Cotton T-Shirt,4,1724.85,6899.4,Bank Transfer,False,False,False,False,2025,9,September,2025-09,Monday,0,False,Pokhara,6899.4,0.0
TXN105622,2025-11-18,CUST1049,Sarita Bhattarai,Kathmandu - New Road,Apparel,Winter Jacket,3,2194.3,6582.9,eSewa,False,False,False,False,2025,11,November,2025-11,Tuesday,1,False,Kathmandu,6582.9,0.0
TXN104346,2025-04-23,CUST1004,Rajesh Adhikari,Kathmandu - Kupondole,Electronics,Wall Clock,3,2424.22,7272.66,Khalti,False,False,False,False,2025,4,April,2025-04,Wednesday,2,False,Kathmandu,7272.66,0.0
TXN102619,2025-07-29,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Apparel,Formal Shirt,4,2637.75,10551.0,Debit/Credit Card,False,False,False,False,2025,7,July,2025-07,Tuesday,1,False,Pokhara,10551.0,0.0
TXN101571,2025-05-19,CUST1106,Prakash Shrestha,Lalitpur - Pulchowk,Electronics,Bluetooth Earphones,3,3350.64,10051.92,Khalti,False,False,False,False,2025,5,May,2025-05,Monday,0,False,Lalitpur,10051.92,0.0
TXN103780,2025-04-22,CUST1108,Neha Karki,Bhaktapur - Suryabinayak,Electronics,Wall Clock,3,3412.02,10236.06,Khalti,False,False,False,False,2025,4,April,2025-04,Tuesday,1,False,Bhaktapur,10236.06,0.0
TXN105492,2025-09-02,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Electronics,USB Cable Type-C,3,3374.09,10122.27,Unknown,False,False,False,True,2025,9,September,2025-09,Tuesday,1,False,Kathmandu,10122.27,0.0
TXN103537,2025-12-09,CUST1031,Sabnam Khadka,Bhaktapur - Suryabinayak,Electronics,Extension Board,3,3014.55,9043.65,Khalti,False,False,False,False,2025,12,December,2025-12,Tuesday,1,False,Bhaktapur,9043.65,0.0
TXN102747,2025-10-26,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Apparel,Kids Frock,2,2981.48,5962.96,Bank Transfer,False,False,False,False,2025,10,October,2025-10,Sunday,6,True,Pokhara,5962.96,0.0
TXN100318,2025-09-18,CUST1012,Sabina Maharjan,Pokhara - Lakeside,Apparel,Winter Jacket,2,2658.6,5317.2,Khalti,False,False,False,False,2025,9,September,2025-09,Thursday,3,False,Pokhara,5317.2,0.0
TXN104229,2025-01-11,CUST1095,Neha Khadka,Pokhara - Lakeside,Electronics,USB Cable Type-C,3,2958.98,8876.94,Debit/Credit Card,False,False,False,False,2025,1,January,2025-01,Saturday,5,True,Pokhara,8876.94,0.0
TXN100586,2025-06-10,CUST1123,Sujan Tamang,Kathmandu - New Road,Electronics,Extension Board,4,2909.58,11638.32,eSewa,False,False,True,False,2025,6,June,2025-06,Tuesday,1,False,Kathmandu,11638.32,0.0
TXN101606,2025-06-23,CUST1009,Sushma Rai,Kathmandu - New Road,Electronics,USB Cable Type-C,3,1983.91,5951.73,eSewa,False,False,False,False,2025,6,June,2025-06,Monday,0,False,Kathmandu,5951.73,0.0
TXN102080,2025-07-29,CUST1059,Rajesh Shrestha,Kathmandu - Kupondole,Apparel,Cotton T-Shirt,4,2322.99,9291.96,Khalti,False,False,False,False,2025,7,July,2025-07,Tuesday,1,False,Kathmandu,9291.96,0.0
TXN103845,2025-09-07,CUST1014,Neha Basnet,Kathmandu - Kupondole,Electronics,USB Cable Type-C,3,3102.22,9306.66,Cash,False,False,False,False,2025,9,September,2025-09,Sunday,6,True,Kathmandu,9306.66,0.0
TXN100961,2025-04-17,CUST1057,Neha Karki,Kathmandu - New Road,Electronics,USB Cable Type-C,4,2881.94,11527.76,Cash,False,False,False,False,2025,4,April,2025-04,Thursday,3,False,Kathmandu,11527.76,0.0
TXN104943,2025-11-19,CUST1129,Nabin Thapa,Bhaktapur - Suryabinayak,Apparel,Socks (3-pair pack),3,1592.85,4778.55,eSewa,False,False,False,False,2025,11,November,2025-11,Wednesday,2,False,Bhaktapur,4778.55,0.0
TXN101532,2025-05-29,CUST1134,Sandip Khadka,Pokhara - Lakeside,Electronics,USB Cable Type-C,3,3358.03,10074.09,eSewa,False,False,False,False,2025,5,May,2025-05,Thursday,3,False,Pokhara,10074.09,0.0
TXN103177,2025-02-24,CUST1123,Sujan Tamang,Kathmandu - New Road,Apparel,Cotton T-Shirt,4,2255.57,9022.28,Khalti,False,False,False,False,2025,2,February,2025-02,Monday,0,False,Kathmandu,9022.28,0.0
TXN100690,2025-06-02,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Apparel,Cotton T-Shirt,4,2100.24,8400.96,Bank Transfer,False,False,False,False,2025,6,June,2025-06,Monday,0,False,Bhaktapur,8400.96,0.0
TXN100138,2025-11-22,CUST1012,Sabina Maharjan,Pokhara - Lakeside,Electronics,Wall Clock,4,2563.13,10252.52,Khalti,False,False,False,False,2025,11,November,2025-11,Saturday,5,True,Pokhara,10252.52,0.0
TXN100279,2025-09-22,CUST1108,Neha Karki,Bhaktapur - Suryabinayak,Electronics,Extension Board,2,2731.99,5463.98,Cash,False,False,False,False,2025,9,September,2025-09,Monday,0,False,Bhaktapur,5463.98,0.0
TXN100139,2025-12-30,CUST1069,Bijay Magar,Lalitpur - Pulchowk,Apparel,Socks (3-pair pack),4,2743.02,10972.08,Bank Transfer,True,False,False,False,2025,12,December,2025-12,Tuesday,1,False,Lalitpur,10972.08,0.0
TXN105763,2025-10-15,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Electronics,Extension Board,2,2776.18,5552.36,Cash,False,False,False,False,2025,10,October,2025-10,Wednesday,2,False,Lalitpur,5552.36,0.0
TXN104288,2025-06-03,CUST1123,Sujan Tamang,Kathmandu - New Road,Electronics,Extension Board,4,2743.05,10972.2,Cash,False,False,False,False,2025,6,June,2025-06,Tuesday,1,False,Kathmandu,10972.2,0.0
TXN105902,2025-09-30,CUST1005,Milan Lama,Butwal - Traffic Chowk,Apparel,Cotton T-Shirt,4,2871.85,11487.4,Cash,False,False,False,False,2025,9,September,2025-09,Tuesday,1,False,Butwal,11487.4,0.0
TXN101076,2025-12-12,CUST1005,Milan Lama,Chitwan - Bharatpur,Electronics,Power Bank 10000mAh,4,2666.94,10667.76,Khalti,False,False,False,False,2025,12,December,2025-12,Friday,4,False,Chitwan,10667.76,0.0
TXN102608,2025-04-20,CUST1134,Sandip Khadka,Biratnagar - Main Road,Apparel,Winter Jacket,3,1794.39,5383.17,Cash,False,False,False,False,2025,4,April,2025-04,Sunday,6,True,Biratnagar,5383.17,0.0
TXN101886,2025-02-03,CUST1149,Sarita Poudel,Biratnagar - Main Road,Apparel,Winter Jacket,3,2269.58,6808.74,Bank Transfer,False,False,False,False,2025,2,February,2025-02,Monday,0,False,Biratnagar,6808.74,0.0
TXN101284,2025-12-02,CUST1067,Anita Shrestha,Kathmandu - Kupondole,Apparel,Formal Shirt,2,2721.48,5442.96,Cash,False,False,False,False,2025,12,December,2025-12,Tuesday,1,False,Kathmandu,5442.96,0.0
TXN103148,2025-06-13,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Household,Harpic Toilet Cleaner,4,1194.49,4777.96,Khalti,False,False,False,False,2025,6,June,2025-06,Friday,4,False,Butwal,4777.96,0.0
TXN105979,2025-02-05,CUST1097,Milan Basnet,Kathmandu - New Road,Apparel,Kids Frock,4,1230.13,4920.52,Khalti,False,False,False,False,2025,2,February,2025-02,Wednesday,2,False,Kathmandu,4920.52,0.0
TXN105438,2025-10-15,CUST1085,Sunita Magar,Bhaktapur - Suryabinayak,Electronics,Wall Clock,3,2237.8,6713.4,Khalti,False,False,False,False,2025,10,October,2025-10,Wednesday,2,False,Bhaktapur,6713.4,0.0
