TransactionID,Date,CustomerID,CustomerName,Branch,ProductCategory,ProductName,Quantity,UnitPrice,TotalAmount,PaymentMethod,CustomerNameWasMissing,ProductCategoryWasMissing,UnitPriceWasMissing,PaymentMethodWasMissing,Year,Month,MonthName,YearMonth,DayOfWeek,DayNumber,IsWeekend,City,CalculatedTotal,TotalDifference
TXN104645,2025-05-21,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Dairy,Paneer 250g,3,331.04,993.12,Debit/Credit Card,False,False,False,False,2025,5,May,2025-05,Wednesday,2,False,Lalitpur,993.12,0.0
TXN100037,2025-11-01,CUST1014,Neha Basnet,Kathmandu - Kupondole,Beverages,Gorkha Beer (6-pack),3,260.46,781.38,eSewa,False,False,False,False,2025,11,November,2025-11,Saturday,5,True,Kathmandu,781.38,0.0
TXN101296,2025-10-27,CUST1032,Deepak Khadka,Butwal - Traffic Chowk,Bakery,Butter Cookies,3,209.99,629.97,eSewa,False,False,False,False,2025,10,October,2025-10,Monday,0,False,Butwal,629.97,0.0
TXN104665,2025-03-15,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Household,Surf Excel 1kg,3,487.84,1463.52,eSewa,False,False,False,False,2025,3,March,2025-03,Saturday,5,True,Lalitpur,1463.52,0.0
TXN103487,2025-02-04,CUST1070,Alina Rai,Kathmandu - Kupondole,Apparel,Formal Shirt,1,1237.93,1237.93,Cash,False,False,False,False,2025,2,February,2025-02,Tuesday,1,False,Kathmandu,1237.93,0.0
TXN105741,2025-08-14,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Bakery,Khari Biscuit Pack,2,267.85,535.7,eSewa,False,False,False,False,2025,8,August,2025-08,Thursday,3,False,Lalitpur,535.7,0.0
TXN101327,2025-06-08,CUST1016,Neha Poudel,Chitwan - Bharatpur,Personal Care,Head & Shoulders Shampoo,3,333.57,1000.71,eSewa,False,False,False,False,2025,6,June,2025-06,Sunday,6,True,Chitwan,1000.71,0.0
TXN105034,2025-10-03,CUST1122,Prakash Shrestha,Biratnagar - Main Road,Beverages,Nescafe Coffee 100g,2,300.11,600.22,eSewa,False,False,False,False,2025,10,October,2025-10,Friday,4,False,Biratnagar,600.22,0.0
TXN103302,2025-03-14,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Household,Harpic Toilet Cleaner,2,964.61,1929.22,Khalti,False,False,False,False,2025,3,March,2025-03,Friday,4,False,Bhaktapur,1929.22,0.0
TXN100607,2025-09-20,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Electronics,Extension Board,4,2831.09,11324.36,Cash,False,False,False,False,2025,9,September,2025-09,Saturday,5,True,Butwal,11324.36,0.0
TXN103697,2025-05-15,CUST1127,Sunita Adhikari,Kathmandu - New Road,Electronics,Wall Clock,2,2115.59,4231.18,eSewa,False,False,False,False,2025,5,May,2025-05,Thursday,3,False,Kathmandu,4231.18,0.0
TXN105511,2025-07-12,CUST1057,Neha Karki,Kathmandu - New Road,Household,Vim Dishwash Bar,3,1033.52,3100.56,Cash,False,False,False,False,2025,7,July,2025-07,Saturday,5,True,Kathmandu,3100.56,0.0
TXN100605,2025-01-27,CUST1102,Sandip Tamang,Butwal - Traffic Chowk,Dairy,Yogurt (Dahi) 500g,3,90.87,272.61,eSewa,False,False,False,False,2025,1,January,2025-01,Monday,0,False,Butwal,272.61,0.0
TXN103046,2025-05-18,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Grocery,Wai Wai Noodles (pack),1,538.82,538.82,eSewa,False,False,False,False,2025,5,May,2025-05,Sunday,6,True,Kathmandu,538.82,0.0
TXN102061,2025-05-01,CUST1032,Deepak Khadka,Butwal - Traffic Chowk,Grocery,Basmati Rice 5kg,4,185.42,741.68,eSewa,False,False,False,False,2025,5,May,2025-05,Thursday,3,False,Butwal,741.68,0.0
TXN104446,2025-07-14,CUST1077,Prakash Basnet,Kathmandu - Kupondole,Personal Care,Colgate Toothpaste,3,463.03,1389.09,Cash,False,False,False,False,2025,7,July,2025-07,Monday,0,False,Kathmandu,1389.09,0.0
TXN100859,2025-03-18,CUST1128,Milan Karki,Kathmandu - New Road,Personal Care,Head & Shoulders Shampoo,4,408.13,1632.52,Cash,False,False,False,False,2025,3,March,2025-03,Tuesday,1,False,Kathmandu,1632.52,0.0
TXN104943,2025-11-19,CUST1129,Nabin Thapa,Bhaktapur - Suryabinayak,Bakery,Chocolate Cake Slice,2,56.35,112.7,Cash,False,False,False,False,2025,11,November,2025-11,Wednesday,2,False,Bhaktapur,112.7,0.0
TXN104308,2025-11-08,CUST1018,Puja Khadka,Kathmandu - Kupondole,Dairy,DDC Milk 1L,4,194.83,779.32,Unknown,False,False,False,True,2025,11,November,2025-11,Saturday,5,True,Kathmandu,779.32,0.0
TXN100930,2025-03-17,CUST1039,Sabina Thapa,Butwal - Traffic Chowk,Beverages,Tea Leaves (Ilam) 250g,3,364.74,1094.22,Khalti,False,False,False,False,2025,3,March,2025-03,Monday,0,False,Butwal,1094.22,0.0
TXN105229,2025-08-11,CUST1070,Alina Rai,Kathmandu - Kupondole,Apparel,Winter Jacket,1,1693.61,1693.61,Cash,False,False,False,False,2025,8,August,2025-08,Monday,0,False,Kathmandu,1693.61,0.0
TXN101231,2025-10-27,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Electronics,Bluetooth Earphones,1,3046.74,3046.74,Cash,False,False,False,False,2025,10,October,2025-10,Monday,0,False,Bhaktapur,3046.74,0.0
TXN100364,2025-10-19,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Apparel,Formal Shirt,1,516.21,516.21,Khalti,False,False,False,False,2025,10,October,2025-10,Sunday,6,True,Butwal,516.21,0.0
TXN102650,2025-11-17,CUST1069,Bijay Magar,Lalitpur - Pulchowk,Dairy,DDC Milk 1L,4,172.63,690.52,Cash,False,False,False,False,2025,11,November,2025-11,Monday,0,False,Lalitpur,690.52,0.0
TXN103610,2025-11-01,CUST1124,Anita Rai,Lalitpur - Pulchowk,Grocery,Basmati Rice 5kg,3,311.64,934.92,Cash,False,False,False,False,2025,11,November,2025-11,Saturday,5,True,Lalitpur,934.92,0.0
TXN101104,2025-08-31,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Beverages,Tea Leaves (Ilam) 250g,2,109.03,218.06,Khalti,False,False,False,False,2025,8,August,2025-08,Sunday,6,True,Lalitpur,218.06,0.0
TXN100892,2025-07-10,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Household,Vim Dishwash Bar,1,360.85,360.85,Debit/Credit Card,True,False,False,False,2025,7,July,2025-07,Thursday,3,False,Butwal,360.85,0.0
TXN103655,2025-08-08,CUST1092,Anita Basnet,Butwal - Traffic Chowk,Beverages,Gorkha Beer (6-pack),3,293.86,881.58,Cash,True,False,False,False,2025,8,August,2025-08,Friday,4,False,Butwal,881.58,0.0
TXN102376,2025-02-17,CUST1005,Milan Lama,Kathmandu - Kupondole,Dairy,Butter 200g,2,300.53,601.06,eSewa,False,False,False,False,2025,2,February,2025-02,Monday,0,False,Kathmandu,601.06,0.0
TXN101260,2025-06-05,CUST1054,Sujan Poudel,Bhaktapur - Suryabinayak,Household,Vim Dishwash Bar,4,477.48,1909.92,eSewa,False,False,False,False,2025,6,June,2025-06,Thursday,3,False,Bhaktapur,1909.92,0.0
TXN100870,2025-10-02,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Electronics,Wall Clock,2,1672.54,3345.08,Cash,False,False,False,False,2025,10,October,2025-10,Thursday,3,False,Kathmandu,3345.08,0.0
TXN104577,2025-10-08,CUST1109,Deepak Lama,Kathmandu - Kupondole,Apparel,Formal Shirt,2,382.32,764.64,Khalti,False,False,False,False,2025,10,October,2025-10,Wednesday,2,False,Kathmandu,764.64,0.0
TXN101071,2025-09-12,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Beverages,Coca-Cola 1.5L,1,224.8,224.8,Khalti,False,False,False,False,2025,9,September,2025-09,Friday,4,False,Kathmandu,224.8,0.0
TXN105182,2025-10-03,CUST1057,Neha Karki,Kathmandu - New Road,Grocery,Mustard Oil 1L,2,655.37,1310.74,Cash,False,False,False,False,2025,10,October,2025-10,Friday,4,False,Kathmandu,1310.74,0.0
TXN102360,2025-05-31,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Grocery,Sugar 1kg,1,615.51,615.51,eSewa,False,False,False,False,2025,5,May,2025-05,Saturday,5,True,Pokhara,615.51,0.0
TXN105279,2025-12-14,CUST1031,Sabnam Khadka,Bhaktapur - Suryabinayak,Dairy,Paneer 250g,3,132.7,398.1,Khalti,False,False,False,False,2025,12,December,2025-12,Sunday,6,True,Bhaktapur,398.1,0.0
TXN104287,2025-06-14,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Household,Harpic Toilet Cleaner,3,739.74,2219.22,eSewa,False,False,False,False,2025,6,June,2025-06,Saturday,5,True,Butwal,2219.22,0.0
TXN105602,2025-06-26,CUST1095,Neha Khadka,Pokhara - Lakeside,Grocery,Wheat Flour 5kg,1,452.81,452.81,Debit/Credit Card,False,False,False,False,2025,6,June,2025-06,Thursday,3,False,Pokhara,452.81,0.0
TXN103787,2025-04-22,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Bakery,Chocolate Cake Slice,3,270.77,812.31,Cash,False,False,False,False,2025,4,April,2025-04,Tuesday,1,False,Kathmandu,812.31,0.0
TXN102078,2025-07-18,CUST1055,Rohit Poudel,Lalitpur - Pulchowk,Grocery,Wheat Flour 5kg,2,195.02,390.04,Cash,False,False,False,False,2025,7,July,2025-07,Friday,4,False,Lalitpur,390.04,0.0
TXN102236,2025-08-05,CUST1055,Rohit Poudel,Lalitpur - Pulchowk,Personal Care,Nivea Body Lotion,2,246.52,493.04,Unknown,False,False,False,True,2025,8,August,2025-08,Tuesday,1,False,Lalitpur,493.04,0.0
TXN100492,2025-09-13,CUST1003,Kiran Adhikari,Lalitpur - Pulchowk,Grocery,Wheat Flour 5kg,4,713.22,2852.88,eSewa,False,False,False,False,2025,9,September,2025-09,Saturday,5,True,Lalitpur,2852.88,0.0
TXN105962,2025-12-17,CUST1102,Sandip Tamang,Butwal - Traffic Chowk,Household,Harpic Toilet Cleaner,4,848.85,3395.4,Bank Transfer,False,False,False,False,2025,12,December,2025-12,Wednesday,2,False,Butwal,3395.4,0.0
TXN101006,2025-09-10,CUST1057,Neha Karki,Kathmandu - New Road,Bakery,Sliced Bread,3,84.46,253.38,eSewa,False,False,False,False,2025,9,September,2025-09,Wednesday,2,False,Kathmandu,253.38,0.0
TXN104817,2025-12-16,CUST1040,Puja Gurung,Butwal - Traffic Chowk,Grocery,Mustard Oil 1L,3,737.88,2213.64,Khalti,False,False,False,False,2025,12,December,2025-12,Tuesday,1,False,Butwal,2213.64,0.0
TXN102888,2025-07-23,CUST1069,Bijay Magar,Lalitpur - Pulchowk,Beverages,Tea Leaves (Ilam) 250g,1,412.79,412.79,Cash,False,False,False,False,2025,7,July,2025-07,Wednesday,2,False,Lalitpur,412.79,0.0
TXN103980,2025-07-27,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Bakery,Chocolate Cake Slice,2,347.81,695.62,Debit/Credit Card,False,False,False,False,2025,7,July,2025-07,Sunday,6,True,Kathmandu,695.62,0.0
TXN105505,2025-03-24,CUST1005,Milan Lama,Butwal - Traffic Chowk,Apparel,Formal Shirt,4,589.54,2358.16,Cash,False,False,False,False,2025,3,March,2025-03,Monday,0,False,Butwal,2358.16,0.0
TXN105853,2025-04-27,CUST1031,Sabnam Khadka,Bhaktapur - Suryabinayak,Grocery,Red Lentil (Masoor Dal) 1kg,2,677.35,1354.7,Cash,False,False,False,False,2025,4,April,2025-04,Sunday,6,True,Bhaktapur,1354.7,0.0
TXN100509,2025-10-20,CUST1057,Neha Karki,Kathmandu - New Road,Bakery,Chocolate Cake Slice,1,233.5,233.5,Debit/Credit Card,False,False,False,False,2025,10,October,2025-10,Monday,0,False,Kathmandu,233.5,0.0
TXN103042,2025-10-01,CUST1020,Deepak Magar,Chitwan - Bharatpur,Personal Care,Head & Shoulders Shampoo,2,612.32,1224.64,Debit/Credit Card,False,False,False,False,2025,10,October,2025-10,Wednesday,2,False,Chitwan,1224.64,0.0
TXN105976,2025-10-05,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Grocery,Salt 1kg,3,832.86,2498.58,Cash,False,False,False,False,2025,10,October,2025-10,Sunday,6,True,Pokhara,2498.58,0.0
TXN101953,2025-06-29,CUST1149,Sarita Poudel,Butwal - Traffic Chowk,Beverages,Gorkha Beer (6-pack),4,107.82,431.28,eSewa,False,False,False,False,2025,6,June,2025-06,Sunday,6,True,Butwal,431.28,0.0
TXN101416,2025-12-20,CUST1078,Bijay Magar,Kathmandu - Kupondole,Household,Vim Dishwash Bar,3,514.92,1544.76,Khalti,False,False,False,False,2025,12,December,2025-12,Saturday,5,True,Kathmandu,1544.76,0.0
TXN105310,2025-08-04,CUST1131,Sabnam Maharjan,Butwal - Traffic Chowk,Beverages,Gorkha Beer (6-pack),3,286.36,859.08,Cash,False,False,False,False,2025,8,August,2025-08,Monday,0,False,Butwal,859.08,0.0
TXN103129,2025-09-14,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Personal Care,Nivea Body Lotion,2,117.65,235.3,Debit/Credit Card,False,False,False,False,2025,9,September,2025-09,Sunday,6,True,Bhaktapur,235.3,0.0
TXN103700,2025-05-20,CUST1036,Sunita Maharjan,Biratnagar - Main Road,Dairy,Nimbus Cheese Slices,2,85.89,171.78,Bank Transfer,False,False,False,False,2025,5,May,2025-05,Tuesday,1,False,Biratnagar,171.78,0.0
TXN101035,2025-11-23,CUST1014,Neha Basnet,Kathmandu - Kupondole,Household,Harpic Toilet Cleaner,4,973.12,3892.48,Khalti,False,False,False,False,2025,11,November,2025-11,Sunday,6,True,Kathmandu,3892.48,0.0
TXN105006,2025-03-13,CUST1107,Rajesh Basnet,Butwal - Traffic Chowk,Apparel,Winter Jacket,1,699.58,699.58,eSewa,False,False,False,False,2025,3,March,2025-03,Thursday,3,False,Butwal,699.58,0.0
TXN103998,2025-10-04,CUST1078,Bijay Magar,Kathmandu - Kupondole,Dairy,Yogurt (Dahi) 500g,1,87.9,87.9,Debit/Credit Card,False,False,False,False,2025,10,October,2025-10,Saturday,5,True,Kathmandu,87.9,0.0
TXN100225,2025-03-22,CUST1078,Bijay Magar,Kathmandu - Kupondole,Beverages,Tea Leaves (Ilam) 250g,2,388.45,776.9,eSewa,False,False,False,False,2025,3,March,2025-03,Saturday,5,True,Kathmandu,776.9,0.0
TXN102809,2025-10-18,CUST1096,Sabnam Magar,Pokhara - Lakeside,Electronics,USB Cable Type-C,2,2774.63,5549.26,eSewa,False,False,False,False,2025,10,October,2025-10,Saturday,5,True,Pokhara,5549.26,0.0
TXN103952,2025-03-24,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Personal Care,Head & Shoulders Shampoo,2,497.49,994.98,Cash,False,False,False,False,2025,3,March,2025-03,Monday,0,False,Pokhara,994.98,0.0
TXN100153,2025-12-16,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Personal Care,Dove Soap,2,309.99,619.98,Cash,False,False,False,False,2025,12,December,2025-12,Tuesday,1,False,Bhaktapur,619.98,0.0
TXN100624,2025-06-12,CUST1061,Bikash Shrestha,Bhaktapur - Suryabinayak,Apparel,Formal Shirt,4,2581.02,10324.08,Khalti,False,False,False,False,2025,6,June,2025-06,Thursday,3,False,Bhaktapur,10324.08,0.0
TXN104435,2025-11-05,CUST1136,Bikash Gurung,Lalitpur - Pulchowk,Personal Care,Nivea Body Lotion,2,540.68,1081.36,Cash,False,False,False,False,2025,11,November,2025-11,Wednesday,2,False,Lalitpur,1081.36,0.0
TXN102436,2025-04-21,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Apparel,Winter Jacket,3,1802.83,5408.49,Cash,False,False,False,False,2025,4,April,2025-04,Monday,0,False,Bhaktapur,5408.49,0.0
TXN100078,2025-02-25,CUST1004,Rajesh Adhikari,Kathmandu - Kupondole,Household,LED Bulb 9W,3,1018.03,3054.09,Bank Transfer,False,False,False,False,2025,2,February,2025-02,Tuesday,1,False,Kathmandu,3054.09,0.0
TXN101588,2025-11-15,CUST1101,Sabnam Bhattarai,Kathmandu - Kupondole,Household,LED Bulb 9W,3,449.77,1349.31,Cash,False,False,False,False,2025,11,November,2025-11,Saturday,5,True,Kathmandu,1349.31,0.0
TXN102815,2025-03-01,CUST1041,Sushma Bhattarai,Lalitpur - Pulchowk,Beverages,Gorkha Beer (6-pack),3,188.2,564.6,eSewa,False,False,False,False,2025,3,March,2025-03,Saturday,5,True,Lalitpur,564.6,0.0
TXN100707,2025-07-09,CUST1012,Sabina Maharjan,Pokhara - Lakeside,Apparel,Cotton T-Shirt,3,546.94,1640.82,Unknown,False,False,False,True,2025,7,July,2025-07,Wednesday,2,False,Pokhara,1640.82,0.0
TXN100859,2025-03-18,CUST1128,Milan Karki,Kathmandu - New Road,Grocery,Wai Wai Noodles (pack),2,285.46,570.92,Cash,False,False,False,False,2025,3,March,2025-03,Tuesday,1,False,Kathmandu,570.92,0.0
TXN103980,2025-07-27,CUST1003,Kiran Adhikari,Kathmandu - Kupondole,Apparel,Socks (3-pair pack),3,2986.42,8959.26,Bank Transfer,False,False,False,False,2025,7,July,2025-07,Sunday,6,True,Kathmandu,8959.26,0.0
TXN104826,2025-04-18,CUST1130,Alina Rai,Kathmandu - New Road,Household,LED Bulb 9W,1,155.97,155.97,Cash,False,False,False,False,2025,4,April,2025-04,Friday,4,False,Kathmandu,155.97,0.0
TXN102430,2025-08-07,CUST1005,Milan Lama,Lalitpur - Pulchowk,Dairy,Paneer 250g,3,343.5,1030.5,Debit/Credit Card,False,False,True,False,2025,8,August,2025-08,Thursday,3,False,Lalitpur,1030.5,0.0
TXN103991,2025-01-04,CUST1065,Rohit Poudel,Biratnagar - Main Road,Grocery,Sugar 1kg,2,847.43,1694.86,Unknown,False,False,False,True,2025,1,January,2025-01,Saturday,5,True,Biratnagar,1694.86,0.0
TXN103265,2025-12-16,CUST1009,Sushma Rai,Kathmandu - New Road,Electronics,Power Bank 10000mAh,3,1802.41,5407.23,Unknown,False,False,False,True,2025,12,December,2025-12,Tuesday,1,False,Kathmandu,5407.23,0.0
TXN105085,2025-04-06,CUST1016,Neha Poudel,Chitwan - Bharatpur,Beverages,Tea Leaves (Ilam) 250g,2,377.93,755.86,Debit/Credit Card,False,False,False,False,2025,4,April,2025-04,Sunday,6,True,Chitwan,755.86,0.0
TXN105254,2025-12-12,CUST1076,Bikash Shrestha,Pokhara - Lakeside,Apparel,Kids Frock,2,1181.78,2363.56,Cash,False,False,False,False,2025,12,December,2025-12,Friday,4,False,Pokhara,2363.56,0.0
TXN103287,2025-12-12,CUST1131,Sabnam Maharjan,Butwal - Traffic Chowk,Beverages,Nescafe Coffee 100g,2,445.4,890.8,eSewa,False,False,False,False,2025,12,December,2025-12,Friday,4,False,Butwal,890.8,0.0
TXN103258,2025-11-20,CUST1050,Manisha Rai,Pokhara - Lakeside,Apparel,Formal Shirt,2,1759.89,3519.78,eSewa,False,False,False,False,2025,11,November,2025-11,Thursday,3,False,Pokhara,3519.78,0.0
TXN101381,2025-04-07,CUST1100,Sujan Shrestha,Pokhara - Lakeside,Dairy,Nimbus Cheese Slices,1,237.81,237.81,eSewa,False,False,False,False,2025,4,April,2025-04,Monday,0,False,Pokhara,237.81,0.0
TXN105094,2025-03-19,CUST1061,Bikash Shrestha,Biratnagar - Main Road,Bakery,Khari Biscuit Pack,2,95.24,190.48,Khalti,False,False,False,False,2025,3,March,2025-03,Wednesday,2,False,Biratnagar,190.48,0.0
TXN100301,2025-02-13,CUST1128,Milan Karki,Kathmandu - New Road,Household,Vim Dishwash Bar,1,878.21,878.21,eSewa,False,False,False,False,2025,2,February,2025-02,Thursday,3,False,Kathmandu,878.21,0.0
TXN100294,2025-02-10,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Personal Care,Dove Soap,2,465.75,931.5,Debit/Credit Card,False,False,False,False,2025,2,February,2025-02,Monday,0,False,Butwal,931.5,0.0
TXN100854,2025-02-25,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Personal Care,Nivea Body Lotion,1,620.84,620.84,Debit/Credit Card,False,False,False,False,2025,2,February,2025-02,Tuesday,1,False,Butwal,620.84,0.0
TXN103090,2025-05-19,CUST1055,Rohit Poudel,Biratnagar - Main Road,Dairy,Yogurt (Dahi) 500g,4,163.23,652.92,Cash,False,False,False,False,2025,5,May,2025-05,Monday,0,False,Biratnagar,652.92,0.0
TXN102310,2025-11-09,CUST1130,Alina Rai,Bhaktapur - Suryabinayak,Household,Vim Dishwash Bar,1,418.72,418.72,eSewa,False,False,False,False,2025,11,November,2025-11,Sunday,6,True,Bhaktapur,418.72,0.0
TXN102105,2025-07-04,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Apparel,Socks (3-pair pack),4,2355.05,9420.2,Cash,False,False,False,False,2025,7,July,2025-07,Friday,4,False,Butwal,9420.2,0.0
TXN102365,2025-11-06,CUST1062,Prakash Basnet,Butwal - Traffic Chowk,Personal Care,Head & Shoulders Shampoo,4,628.32,2513.28,Khalti,False,False,False,False,2025,11,November,2025-11,Thursday,3,False,Butwal,2513.28,0.0
TXN103566,2025-10-26,CUST1008,Alina Tamang,Kathmandu - Kupondole,Grocery,Salt 1kg,3,126.57,379.71,eSewa,False,True,False,False,2025,10,October,2025-10,Sunday,6,True,Kathmandu,379.71,0.0
TXN101482,2025-01-01,CUST1114,Sabnam Khadka,Biratnagar - Main Road,Apparel,Winter Jacket,2,403.06,806.12,Bank Transfer,False,False,False,False,2025,1,January,2025-01,Wednesday,2,False,Biratnagar,806.12,0.0
TXN104771,2025-11-04,CUST1048,Kritika Rai,Kathmandu - New Road,Household,LED Bulb 9W,1,861.62,861.62,Cash,False,False,False,False,2025,11,November,2025-11,Tuesday,1,False,Kathmandu,861.62,0.0
TXN105024,2025-11-01,CUST1040,Puja Gurung,Butwal - Traffic Chowk,Apparel,Winter Jacket,3,2696.16,8088.48,Khalti,False,False,False,False,2025,11,November,2025-11,Saturday,5,True,Butwal,8088.48,0.0
TXN100127,2025-10-27,CUST1025,Kiran Poudel,Kathmandu - Kupondole,Household,Harpic Toilet Cleaner,2,104.07,208.14,Khalti,False,False,False,False,2025,10,October,2025-10,Monday,0,False,Kathmandu,208.14,0.0
TXN105072,2025-02-20,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Dairy,Butter 200g,1,100.04,100.04,Cash,False,False,False,False,2025,2,February,2025-02,Thursday,3,False,Butwal,100.04,0.0
TXN100823,2025-03-22,CUST1096,Sabnam Magar,Biratnagar - Main Road,Grocery,Mustard Oil 1L,4,233.42,933.68,Cash,False,False,False,False,2025,3,March,2025-03,Saturday,5,True,Biratnagar,933.68,0.0
TXN103049,2025-09-28,CUST1057,Neha Karki,Kathmandu - New Road,Household,Harpic Toilet Cleaner,2,952.22,1904.44,Khalti,False,False,False,False,2025,9,September,2025-09,Sunday,6,True,Kathmandu,1904.44,0.0
TXN102448,2025-06-25,CUST1002,Kritika Bhattarai,Butwal - Traffic Chowk,Apparel,Socks (3-pair pack),3,1199.2,3597.6,Debit/Credit Card,False,False,False,False,2025,6,June,2025-06,Wednesday,2,False,Butwal,3597.6,0.0
TXN101811,2025-06-28,CUST1060,Kritika Tamang,Lalitpur - Pulchowk,Grocery,Mustard Oil 1L,2,573.79,1147.58,Cash,False,False,False,False,2025,6,June,2025-06,Saturday,5,True,Lalitpur,1147.58,0.0
TXN101973,2025-10-05,CUST1130,Alina Rai,Pokhara - Lakeside,Dairy,Yogurt (Dahi) 500g,4,147.88,591.52,Cash,False,False,False,False,2025,10,October,2025-10,Sunday,6,True,Pokhara,591.52,0.0
TXN104730,2025-02-12,CUST1052,Aashish Poudel,Lalitpur - Pulchowk,Beverages,Coca-Cola 1.5L,3,197.69,593.07,eSewa,False,False,False,False,2025,2,February,2025-02,Wednesday,2,False,Lalitpur,593.07,0.0
TXN105315,2025-02-28,CUST1020,Deepak Magar,Bhaktapur - Suryabinayak,Personal Care,Nivea Body Lotion,2,365.94,731.88,Cash,False,False,False,False,2025,2,February,2025-02,Friday,4,False,Bhaktapur,731.88,0.0
TXN104745,2025-07-01,CUST1057,Neha Karki,Kathmandu - New Road,Dairy,Yogurt (Dahi) 500g,2,202.37,404.74,Cash,False,False,False,False,2025,7,July,2025-07,Tuesday,1,False,Kathmandu,404.74,0.0
TXN104314,2025-01-26,CUST1066,Kritika Khadka,Chitwan - Bharatpur,Grocery,Basmati Rice 5kg,2,810.21,1620.42,Khalti,False,False,False,False,2025,1,January,2025-01,Sunday,6,True,Chitwan,1620.42,0.0
TXN105625,2025-08-24,CUST1128,Milan Karki,Kathmandu - New Road,Bakery,Sliced Bread,4,150.65,602.6,Khalti,False,False,False,False,2025,8,August,2025-08,Sunday,6,True,Kathmandu,602.6,0.0
TXN103151,2025-07-27,CUST1057,Neha Karki,Kathmandu - New Road,Personal Care,Dove Soap,4,90.54,362.16,eSewa,False,False,False,False,2025,7,July,2025-07,Sunday,6,True,Kathmandu,362.16,0.0
TXN105151,2025-05-02,CUST1077,Prakash Basnet,Kathmandu - Kupondole,Beverages,Coca-Cola 1.5L,2,277.26,554.52,Khalti,False,False,False,False,2025,5,May,2025-05,Friday,4,False,Kathmandu,554.52,0.0
TXN101045,2025-10-07,CUST1031,Sabnam Khadka,Bhaktapur - Suryabinayak,Electronics,Bluetooth Earphones,1,1345.54,1345.54,Cash,False,False,False,False,2025,10,October,2025-10,Tuesday,1,False,Bhaktapur,1345.54,0.0
TXN103289,2025-10-13,CUST1022,Bijay Gurung,Kathmandu - Kupondole,Electronics,Extension Board,4,443.66,1774.64,Khalti,False,False,False,False,2025,10,October,2025-10,Monday,0,False,Kathmandu,1774.64,0.0
TXN103038,2025-09-02,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Personal Care,Sanitary Pads Pack,2,544.48,1088.96,eSewa,False,False,False,False,2025,9,September,2025-09,Tuesday,1,False,Bhaktapur,1088.96,0.0
TXN103090,2025-05-19,CUST1055,Rohit Poudel,Biratnagar - Main Road,Grocery,Red Lentil (Masoor Dal) 1kg,2,880.25,1760.5,Bank Transfer,False,False,False,False,2025,5,May,2025-05,Monday,0,False,Biratnagar,1760.5,0.0
TXN100745,2025-01-28,CUST1115,Rohit Maharjan,Chitwan - Bharatpur,Grocery,Salt 1kg,4,127.3,509.2,Cash,False,False,False,False,2025,1,January,2025-01,Tuesday,1,False,Chitwan,509.2,0.0
TXN105513,2025-10-10,CUST1054,Sujan Poudel,Bhaktapur - Suryabinayak,Apparel,Formal Shirt,1,1822.09,1822.09,Debit/Credit Card,False,False,False,False,2025,10,October,2025-10,Friday,4,False,Bhaktapur,1822.09,0.0
TXN100667,2025-09-23,CUST1118,Alina Shrestha,Bhaktapur - Suryabinayak,Household,Steel Lunch Box,4,907.74,3630.96,Cash,False,False,False,False,2025,9,September,2025-09,Tuesday,1,False,Bhaktapur,3630.96,0.0
TXN104313,2025-09-03,CUST1022,Bijay Gurung,Kathmandu - Kupondole,Personal Care,Nivea Body Lotion,1,220.43,220.43,Cash,False,False,False,False,2025,9,September,2025-09,Wednesday,2,False,Kathmandu,220.43,0.0
TXN105713,2025-10-14,CUST1057,Neha Karki,Kathmandu - New Road,Grocery,Mustard Oil 1L,2,714.51,1429.02,Cash,False,False,False,False,2025,10,October,2025-10,Tuesday,1,False,Kathmandu,1429.02,0.0
